authorityCode,authorityName,countyID,authorityType,authorityTitle,authorityID
421497,LOWER YODER,CAMBRIA,D,TOWNSHIP,110703
421498,LOWHILL,LEHIGH,D,TOWNSHIP,390502
421499,LOYALHANNA,WESTMORELAND,D,TOWNSHIP,320107
421500,LOYALSOCK,LYCOMING,D,TOWNSHIP,410301
421501,LOYALSOCK TWP S D,LYCOMING,E,SCHOOL DISTRICT,410300
421502,LUMBER,CAMERON,D,TOWNSHIP,120105
421503,LUMBER CITY,CLEARFIELD,D,BOROUGH,170205
421504,LURGAN,FRANKLIN,D,TOWNSHIP,280106
421505,LUZERNE,FAYETTE,D,TOWNSHIP,260203
421506,LUZERNE,LUZERNE,D,BOROUGH,401106
421507,LYCOMING,LYCOMING,D,TOWNSHIP,410803
421508,LYKENS,DAUPHIN,D,BOROUGH,221005
421509,LYKENS,DAUPHIN,D,TOWNSHIP,221006
421510,LYNN,LEHIGH,D,TOWNSHIP,390503
421511,LYONS,BERKS,D,BOROUGH,61005
421512,MACUNGIE,LEHIGH,D,BOROUGH,390306
421513,MADISON,COLUMBIA,D,TOWNSHIP,190502
421514,MADISON,LACKAWANNA,D,TOWNSHIP,350605
421515,MADISON,ARMSTRONG,D,TOWNSHIP,160601
421516,MADISON,WESTMORELAND,D,BOROUGH,651702
421517,MADISON,CLARION,D,TOWNSHIP,160701
421518,MAHAFFEY,CLEARFIELD,D,BOROUGH,320603
421519,MAHANOY,SCHUYLKILL,D,TOWNSHIP,540204
421520,MAHANOY ASD,SCHUYLKILL,E,SCHOOL DISTRICT,540200
421521,MAHANOY CITY,SCHUYLKILL,D,BOROUGH,540203
421522,MAHONING,MONTOUR,D,TOWNSHIP,470105
421523,MAHONING MOHAWK,LAWRENCE,D,TOWNSHIP,370303
421524,MAHONING,CARBON,D,TOWNSHIP,130204
421525,MAHONING,ARMSTRONG,D,TOWNSHIP,160602
421526,MAIDENCREEK,BERKS,D,TOWNSHIP,60702
421527,MAIN,COLUMBIA,D,TOWNSHIP,190305
421528,MALVERN,CHESTER,D,BOROUGH,150403
421529,MANCHESTER,YORK,D,TOWNSHIP,670101
421530,MANCHESTER,YORK,D,BOROUGH,670603
421531,MANCHESTER,WAYNE,D,TOWNSHIP,640109
421532,MANHEIM,LANCASTER,D,BOROUGH,361101
421533,MANHEIM,LANCASTER,D,TOWNSHIP,361201
421534,MANHEIM,YORK,D,TOWNSHIP,671001
421535,MANHEIM CENTRAL S D,LANCASTER,E,SCHOOL DISTRICT,361100
421536,MANHEIM TWP S D,LANCASTER,E,SCHOOL DISTRICT,361200
421537,MANN,BEDFORD,D,TOWNSHIP,50303
421538,MANNS CHOICE,BEDFORD,D,BOROUGH,50108
421539,MANOR,ARMSTRONG,D,TOWNSHIP,30215
421540,MANOR HEMPFIELD,WESTMORELAND,D,BOROUGH,650705
421541,MANOR,LANCASTER,D,TOWNSHIP,361402
421542,MANORVILLE,ARMSTRONG,D,BOROUGH,30216
421543,MANSFIELD,TIOGA,D,BOROUGH,590209
421544,MAPLETON,HUNTINGDON,D,BOROUGH,310301
421545,MARCUS HOOK,DELAWARE,D,BOROUGH,230202
421546,MARIANNA,WASHINGTON,D,BOROUGH,630305
421547,MARIETTA,LANCASTER,D,BOROUGH,360402
421548,MARION,BERKS,D,TOWNSHIP,60402
421549,MARION,CENTRE,D,TOWNSHIP,140203
421550,MARION,BUTLER,D,TOWNSHIP,100506
421551,MARION,BEAVER,D,TOWNSHIP,41102
421552,MARION CENTER,INDIANA,D,BOROUGH,320406
421553,MARION CENTER ASD,INDIANA,E,SCHOOL DISTRICT,320400
421554,MARION HEIGHTS,NORTHUMBERLAND,D,BOROUGH,490303
421555,MARKLESBURG,HUNTINGDON,D,BOROUGH,310107
421556,MARKLEYSBURG,FAYETTE,D,BOROUGH,260604
421557,MARLBOROUGH,MONTGOMERY,D,TOWNSHIP,462104
421558,MARPLE,DELAWARE,D,TOWNSHIP,230601
421559,MARPLE NEWTOWN S D,DELAWARE,E,SCHOOL DISTRICT,230600
421560,MARS,BUTLER,D,BOROUGH,100402
421561,MARS ASD,BUTLER,E,SCHOOL DISTRICT,100400
421562,MARSHALL,ALLEGHENY,D,TOWNSHIP,710703
421563,MARTIC,LANCASTER,D,TOWNSHIP,361403
421564,MARTINSBURG,BLAIR,D,BOROUGH,70503
421565,MARYSVILLE,PERRY,D,BOROUGH,500303
421566,MASONTOWN,FAYETTE,D,BOROUGH,260104
421567,MATAMORAS,PIKE,D,BOROUGH,520103
421568,MAXATAWNY,BERKS,D,TOWNSHIP,61006
421569,MAYBERRY,MONTOUR,D,TOWNSHIP,470106
421570,MAYFIELD,LACKAWANNA,D,BOROUGH,350404
421571,MCADOO,SCHUYLKILL,D,BOROUGH,400515
421572,MCCALMONT,JEFFERSON,D,TOWNSHIP,330308
421573,MCCANDLESS,ALLEGHENY,D,TOWNSHIP,710704
421574,MCCLURE,SNYDER,D,BOROUGH,550106
421575,MCCONNELLSBURG,FULTON,D,BOROUGH,290103
421576,MCDONALD,ALLEGHENY,D,BOROUGH,630901
421577,MCDONALD,WASHINGTON,D,BOROUGH,630901
421578,MCEWENSVILLE,NORTHUMBERLAND,D,BOROUGH,490605
421579,MCGUFFEY S D,WASHINGTON,E,SCHOOL DISTRICT,631000
421580,MCHENRY,LYCOMING,D,TOWNSHIP,410210
421581,MCINTYRE,LYCOMING,D,TOWNSHIP,80204
421582,MCKEAN,ERIE,D,BOROUGH,250504
421583,MCKEAN,ERIE,D,TOWNSHIP,250503
421584,MCKEES ROCKS,ALLEGHENY,D,BOROUGH,731601
421585,MCKEESPORT,ALLEGHENY,D,CITY,720402
421586,MCKEESPORT ASD,ALLEGHENY,E,SCHOOL DISTRICT,720400
421587,MCNETT,LYCOMING,D,TOWNSHIP,80205
421588,MCSHERRYSTOWN,ADAMS,D,BOROUGH,10206
421589,MCVEYTOWN,MIFFLIN,D,BOROUGH,440110
421590,MEAD,WARREN,D,TOWNSHIP,620113
421591,MEADVILLE,CRAWFORD,D,CITY,200204
421592,MECHANICSBURG,CUMBERLAND,D,BOROUGH,210601
421593,MECHANICSBURG ASD,CUMBERLAND,E,SCHOOL DISTRICT,210600
421594,MECHANICSVILLE,SCHUYLKILL,D,BOROUGH,540601
421595,MEDIA,DELAWARE,D,BOROUGH,231002
421596,MEHOOPANY,WYOMING,D,TOWNSHIP,660205
421597,MENALLEN LAURL HIGHL,FAYETTE,D,TOWNSHIP,260501
421598,MENALLEN,ADAMS,D,TOWNSHIP,10605
421599,MENNO,MIFFLIN,D,TOWNSHIP,440111
421600,MERCER,MERCER,D,BOROUGH,430705
421601,MERCER,BUTLER,D,TOWNSHIP,100604
421602,MERCER ASD,MERCER,E,SCHOOL DISTRICT,430700
421603,MERCERSBURG,FRANKLIN,D,BOROUGH,280401
421604,MESHOPPEN,WYOMING,D,BOROUGH,580206
421605,MESHOPPEN,WYOMING,D,TOWNSHIP,580207
421606,METAL,FRANKLIN,D,TOWNSHIP,280202
421607,METHACTON S D,MONTGOMERY,E,SCHOOL DISTRICT,460900
421608,MEYERSDALE,SOMERSET,D,BOROUGH,560305
421609,MEYERSDALE ASD,SOMERSET,E,SCHOOL DISTRICT,560300
421610,MID VALLEY S D,LACKAWANNA,E,SCHOOL DISTRICT,350500
421611,MIDD-WEST S D,SNYDER,E,SCHOOL DISTRICT,550100
421612,MIDDLE PAXTON,DAUPHIN,D,TOWNSHIP,220103
421613,MIDDLE SMITHFIELD,MONROE,D,TOWNSHIP,450102
421614,MIDDLE TAYLOR,CAMBRIA,D,TOWNSHIP,110505
421615,MIDDLEBURG,SNYDER,D,BOROUGH,550107
421616,MIDDLEBURY,TIOGA,D,TOWNSHIP,590305
421617,MIDDLECREEK,SNYDER,D,TOWNSHIP,550108
421618,MIDDLECREEK,SOMERSET,D,TOWNSHIP,560503
421619,MIDDLEPORT,SCHUYLKILL,D,BOROUGH,540703
421620,MIDDLESEX,CUMBERLAND,D,TOWNSHIP,210402
421621,MIDDLESEX,BUTLER,D,TOWNSHIP,100403
421622,MIDDLETOWN,SUSQUEHANNA,D,TOWNSHIP,580203
421623,MIDDLETOWN,DAUPHIN,D,BOROUGH,220602
421624,MIDDLETOWN,BUCKS,D,TOWNSHIP,90805
421625,MIDDLETOWN,DELAWARE,D,TOWNSHIP,231003
421626,MIDDLETOWN ASD,DAUPHIN,E,SCHOOL DISTRICT,220600
421627,MIDLAND,BEAVER,D,BOROUGH,40901
421628,MIDLAND BORO S D,BEAVER,E,SCHOOL DISTRICT,40900
421629,MIDWAY,WASHINGTON,D,BOROUGH,630902
421630,MIFFLIN,COLUMBIA,D,TOWNSHIP,190401
421631,MIFFLIN,JUNIATA,D,BOROUGH,340106
421632,MIFFLIN,LYCOMING,D,TOWNSHIP,410211
421633,MIFFLIN,DAUPHIN,D,TOWNSHIP,221007
421634,MIFFLIN COUNTY S D,MIFFLIN,E,SCHOOL DISTRICT,440100
421635,MIFFLINBURG,UNION,D,BOROUGH,600206
421636,MIFFLINBURG ASD,UNION,E,SCHOOL DISTRICT,600200
421637,MIFFLINTOWN,JUNIATA,D,BOROUGH,340107
421638,MILES,CENTRE,D,TOWNSHIP,140304
421639,MILESBURG,CENTRE,D,BOROUGH,140106
421640,MILFORD,PIKE,D,BOROUGH,520104
421641,MILFORD,PIKE,D,TOWNSHIP,520105
421642,MILFORD,JUNIATA,D,TOWNSHIP,340108
421643,MILFORD,SOMERSET,D,TOWNSHIP,560504
421644,MILFORD,BUCKS,D,TOWNSHIP,91302
421645,MILL CREEK,LYCOMING,D,TOWNSHIP,410104
421646,MILL CREEK,HUNTINGDON,D,BOROUGH,310108
421647,MILL CREEK,MERCER,D,TOWNSHIP,430605
421648,MILL HALL,CLINTON,D,BOROUGH,180121
421649,MILL VILLAGE,ERIE,D,BOROUGH,250402
421650,MILLBOURNE,DELAWARE,D,BOROUGH,231302
421651,MILLCREEK,CLARION,D,TOWNSHIP,160303
421652,MILLCREEK,LEBANON,D,TOWNSHIP,380303
421653,MILLCREEK,ERIE,D,TOWNSHIP,250901
421654,MILLCREEK TWP S D,ERIE,E,SCHOOL DISTRICT,250900
421655,MILLER,HUNTINGDON,D,TOWNSHIP,310109
421656,MILLER,PERRY,D,TOWNSHIP,500204
421657,MILLERSBURG,DAUPHIN,D,BOROUGH,220701
421658,MILLERSBURG ASD,DAUPHIN,E,SCHOOL DISTRICT,220700
421659,MILLERSTOWN,PERRY,D,BOROUGH,500105
421660,MILLERSVILLE,LANCASTER,D,BOROUGH,361404
421661,MILLHEIM,CENTRE,D,BOROUGH,140305
421662,MILLSTONE,ELK,D,TOWNSHIP,270101
421663,MILLVALE,ALLEGHENY,D,BOROUGH,711202
421664,MILLVILLE,COLUMBIA,D,BOROUGH,190503
421665,MILLVILLE ASD,COLUMBIA,E,SCHOOL DISTRICT,190500
421666,MILTON,NORTHUMBERLAND,D,BOROUGH,490202
421667,MILTON ASD,NORTHUMBERLAND,E,SCHOOL DISTRICT,490200
421668,MINERAL,VENANGO,D,TOWNSHIP,610208
421669,MINERSVILLE,SCHUYLKILL,D,BOROUGH,540304
421670,MINERSVILLE ASD,SCHUYLKILL,E,SCHOOL DISTRICT,540300
421671,MODENA,CHESTER,D,BOROUGH,150204
421672,MOHAWK ASD,LAWRENCE,E,SCHOOL DISTRICT,370300
421673,MOHNTON,BERKS,D,BOROUGH,60804
421674,MONACA,BEAVER,D,BOROUGH,40602
421675,MONACA S D,BEAVER,E,SCHOOL DISTRICT,0
421676,MONAGHAN,YORK,D,TOWNSHIP,670705
421677,MONESSEN,WESTMORELAND,D,CITY,651101
421678,MONESSEN CSD,WESTMORELAND,E,SCHOOL DISTRICT,651100
421679,MONITEAU S D,BUTLER,E,SCHOOL DISTRICT,100500
421680,MONONGAHELA,GREENE,D,TOWNSHIP,300404
421681,MONONGAHELA,WASHINGTON,D,CITY,631204
421682,MONROE CLARION,CLARION,D,TOWNSHIP,160203
421683,MONROE,CUMBERLAND,D,TOWNSHIP,210403
421684,MONROE,BEDFORD,D,TOWNSHIP,50304
421685,MONROE,JUNIATA,D,TOWNSHIP,340109
421686,MONROE,BRADFORD,D,BOROUGH,80503
421687,MONROE,BRADFORD,D,TOWNSHIP,80504
421688,MONROE,SNYDER,D,TOWNSHIP,550204
421689,MONROE,WYOMING,D,TOWNSHIP,660206
421690,MONROEVILLE,ALLEGHENY,D,BOROUGH,720301
421691,MONT ALTO,FRANKLIN,D,BOROUGH,280502
421692,MONTGOMERY,LYCOMING,D,BOROUGH,410403
421693,MONTGOMERY,MONTGOMERY,D,TOWNSHIP,461105
421694,MONTGOMERY,FRANKLIN,D,TOWNSHIP,280402
421695,MONTGOMERY,INDIANA,D,TOWNSHIP,320608
421696,MONTGOMERY ASD,LYCOMING,E,SCHOOL DISTRICT,410400
421697,MONTOUR,COLUMBIA,D,TOWNSHIP,190306
421698,MONTOUR S D,ALLEGHENY,E,SCHOOL DISTRICT,731000
421699,MONTOURSVILLE,LYCOMING,D,BOROUGH,410505
421700,MONTOURSVILLE ASD,LYCOMING,E,SCHOOL DISTRICT,410500
421701,MONTROSE,SUSQUEHANNA,D,BOROUGH,580410
421702,MONTROSE ASD,SUSQUEHANNA,E,SCHOOL DISTRICT,580400
421703,MOON,ALLEGHENY,D,TOWNSHIP,731102
421704,MOON ASD,ALLEGHENY,E,SCHOOL DISTRICT,731100
421705,MOORE,NORTHAMPTON,D,TOWNSHIP,480506
421706,MOOSIC,LACKAWANNA,D,BOROUGH,350801
421707,MORELAND,LYCOMING,D,TOWNSHIP,410105
421708,MORGAN,GREENE,D,TOWNSHIP,300304
421709,MORRIS,HUNTINGDON,D,TOWNSHIP,310204
421710,MORRIS,WASHINGTON,D,TOWNSHIP,631007
421711,MORRIS,TIOGA,D,TOWNSHIP,590210
421712,MORRIS,GREENE,D,TOWNSHIP,300507
421713,MORRIS,CLEARFIELD,D,TOWNSHIP,170804
421714,MORRISVILLE,BUCKS,D,BOROUGH,90701
421715,MORRISVILLE BORO S D,BUCKS,E,SCHOOL DISTRICT,90700
421716,MORTON,DELAWARE,D,BOROUGH,231201
421717,MOSCOW,LACKAWANNA,D,BOROUGH,350606
421718,MOSHANNON VALLEY S D,CLEARFIELD,E,SCHOOL DISTRICT,170600
421719,MOUNT CARMEL ASD,NORTHUMBERLAND,E,SCHOOL DISTRICT,490300
421720,MOUNT LEBANON S D,ALLEGHENY,E,SCHOOL DISTRICT,731200
421721,MOUNT POCONO,MONROE,D,BOROUGH,450304
421722,MOUNT UNION,HUNTINGDON,D,BOROUGH,310302
421723,MOUNT UNION ASD,HUNTINGDON,E,SCHOOL DISTRICT,310300
421724,MOUNTAIN VIEW S D,SUSQUEHANNA,E,SCHOOL DISTRICT,580500
421725,MOUNTVILLE,LANCASTER,D,BOROUGH,360803
421726,MOUNT CARBON,SCHUYLKILL,D,BOROUGH,540602
421727,MOUNT CARMEL,NORTHUMBERLAND,D,BOROUGH,490304
421728,MOUNT CARMEL,NORTHUMBERLAND,D,TOWNSHIP,490305
421729,MOUNT GRETNA,LEBANON,D,BOROUGH,380202
421730,MOUNT HOLLY SPRINGS,CUMBERLAND,D,BOROUGH,210303
421731,MOUNT JEWETT,MCKEAN,D,BOROUGH,420205
421732,MOUNT JOY,LANCASTER,D,BOROUGH,360403
421733,MOUNT JOY DONEGAL,LANCASTER,D,TOWNSHIP,360404
421734,MOUNT JOY GETTYSBURG,ADAMS,D,TOWNSHIP,10406
421735,MOUNT LEBANON,ALLEGHENY,D,TOWNSHIP,731201
421736,MOUNT OLIVER,ALLEGHENY,D,BOROUGH,700101
421737,MOUNT PENN,BERKS,D,BOROUGH,60102
421738,MOUNT PLEASANT,COLUMBIA,D,TOWNSHIP,190402
421739,MOUNT PLEASANT CONEWGO VAL,ADAMS,D,TOWNSHIP,10207
421740,MOUNT PLEASANT,WASHINGTON,D,TOWNSHIP,630903
421741,MOUNT PLEASANT,WAYNE,D,TOWNSHIP,580306
421742,MOUNT PLEASANT,WESTMORELAND,D,BOROUGH,651203
421743,MOUNT PLEASANT,WESTMORELAND,D,TOWNSHIP,651204
421744,MOUNT PLEASANT ASD,WESTMORELAND,E,SCHOOL DISTRICT,651200
421745,MOUNT WOLF,YORK,D,BOROUGH,670604
421746,MUDDYCREEK,BUTLER,D,TOWNSHIP,100605
421747,MUHLENBERG,BERKS,D,TOWNSHIP,61102
421748,MUHLENBERG S D,BERKS,E,SCHOOL DISTRICT,61100
421749,MUNCY,LYCOMING,D,BOROUGH,410601
421750,MUNCY,LYCOMING,D,TOWNSHIP,410603
421751,MUNCY CREEK,LYCOMING,D,TOWNSHIP,410602
421752,MUNCY S D,LYCOMING,E,SCHOOL DISTRICT,410600
421753,MUNHALL,ALLEGHENY,D,BOROUGH,731502
421754,MUNSTER,CAMBRIA,D,TOWNSHIP,110910
421755,MURRYSVILLE,WESTMORELAND,D,BOROUGH,650403
421756,MYERSTOWN,LEBANON,D,BOROUGH,380304
421757,NANTICOKE,LUZERNE,D,CITY,400302
421758,NANTY GLO,CAMBRIA,D,BOROUGH,110102
421759,NAPIER,BEDFORD,D,TOWNSHIP,50205
421760,NARBERTH,MONTGOMERY,D,BOROUGH,460702
421761,NAZARETH,NORTHAMPTON,D,BOROUGH,480403
421762,NAZARETH ASD,NORTHAMPTON,E,SCHOOL DISTRICT,480400
421763,NELSON,TIOGA,D,TOWNSHIP,590111
421764,NESCOPECK,LUZERNE,D,BOROUGH,190205
421765,NESCOPECK,LUZERNE,D,TOWNSHIP,190206
421766,NESHAMINY S D,BUCKS,E,SCHOOL DISTRICT,90800
421767,NESHANNOCK,LAWRENCE,D,TOWNSHIP,370401
421768,NESHANNOCK TWP S D,LAWRENCE,E,SCHOOL DISTRICT,370400
421769,NESQUEHONING,CARBON,D,BOROUGH,130402
421770,NETHER PROVIDENCE,DELAWARE,D,TOWNSHIP,231401
421771,NEVILLE,ALLEGHENY,D,TOWNSHIP,730702
421772,NEW ALBANY,BRADFORD,D,BOROUGH,80703
421773,NEW ALEXANDRIA,WESTMORELAND,D,BOROUGH,650303
421774,NEW BALTIMORE,SOMERSET,D,BOROUGH,560105
421775,NEW BEAVER,LAWRENCE,D,BOROUGH,370304
421776,NEW BERLIN,UNION,D,BOROUGH,600207
421777,NEW BETHLEHEM,CLARION,D,BOROUGH,160607
421778,NEW BRIGHTON,BEAVER,D,BOROUGH,41003
421779,NEW BRIGHTON ASD,BEAVER,E,SCHOOL DISTRICT,41000
421780,NEW BRITAIN,BUCKS,D,BOROUGH,90505
421781,NEW BRITAIN CNTRL BUCKS,BUCKS,D,TOWNSHIP,90506
421782,NEW BUFFALO,PERRY,D,BOROUGH,500304
421783,NEW CASTLE,LAWRENCE,D,CITY,370501
421784,NEW CASTLE,SCHUYLKILL,D,TOWNSHIP,540704
421785,NEW CASTLE ASD,LAWRENCE,E,SCHOOL DISTRICT,370500
421786,NEW CENTERVILLE,SOMERSET,D,BOROUGH,560505
421787,NEW COLUMBUS,LUZERNE,D,BOROUGH,400704
421788,NEW CUMBERLAND,CUMBERLAND,D,BOROUGH,210903
421789,NEW EAGLE,WASHINGTON,D,BOROUGH,631205
421790,NEW FLORENCE,WESTMORELAND,D,BOROUGH,651007
421791,NEW FREEDOM,YORK,D,BOROUGH,671103
421792,NEW GALILEE,BEAVER,D,BOROUGH,40406
421793,NEW GARDEN,CHESTER,D,TOWNSHIP,150504
421794,NEW HANOVER,MONTGOMERY,D,TOWNSHIP,60209
421795,NEW HOLLAND,LANCASTER,D,BOROUGH,360505
421796,NEW HOPE,BUCKS,D,BOROUGH,90901
421797,NEW HOPE-SOLEBURY S D,BUCKS,E,SCHOOL DISTRICT,90900
421798,NEW KENSINGTON,WESTMORELAND,D,CITY,651302
421799,NEW KENSINGTON-ARNOLD S D,WESTMORELAND,E,SCHOOL DISTRICT,651300
421800,NEW LEBANON,MERCER,D,BOROUGH,430606
421801,NEW LONDON,CHESTER,D,TOWNSHIP,150105
421802,NEW MILFORD,SUSQUEHANNA,D,BOROUGH,580105
421803,NEW MILFORD,SUSQUEHANNA,D,TOWNSHIP,580106
421804,NEW MORGAN,BERKS,D,BOROUGH,151002
421805,NEW OXFORD,ADAMS,D,BOROUGH,10208
421806,NEW PARIS,BEDFORD,D,BOROUGH,50206
421807,NEW PHILADELPHIA,SCHUYLKILL,D,BOROUGH,540705
421808,NEW RINGGOLD,SCHUYLKILL,D,BOROUGH,540105
421809,NEW SALEM,YORK,D,BOROUGH,671204
421810,NEW SEWICKLEY,BEAVER,D,TOWNSHIP,40703
421811,NEW STANTON,WESTMORELAND,D,BOROUGH,650706
421812,NEW VERNON,MERCER,D,TOWNSHIP,430607
421813,NEW WASHINGTON,CLEARFIELD,D,BOROUGH,320604
421814,NEW WILMINGTON,LAWRENCE,D,BOROUGH,370801
421815,NEWBERRY WEST SHORE,YORK,D,TOWNSHIP,210908
421816,NEWBURG,CLEARFIELD,D,BOROUGH,320605
421817,NEWBURG,CUMBERLAND,D,BOROUGH,210702
421818,NEWELL,FAYETTE,D,BOROUGH,260403
421819,NEWLIN,CHESTER,D,TOWNSHIP,151103
421820,NEWPORT,LUZERNE,D,TOWNSHIP,400303
421821,NEWPORT,PERRY,D,BOROUGH,500205
421822,NEWPORT S D,PERRY,E,SCHOOL DISTRICT,500200
421823,NEWRY,BLAIR,D,BOROUGH,70407
421824,NEWTON,LACKAWANNA,D,TOWNSHIP,350105
421825,NEWTON HAMILTON,MIFFLIN,D,BOROUGH,310307
421826,NEWTOWN,BUCKS,D,BOROUGH,90601
421827,NEWTOWN,BUCKS,D,TOWNSHIP,90602
421828,NEWTOWN,DELAWARE,D,TOWNSHIP,230602
421829,NEWVILLE,CUMBERLAND,D,BOROUGH,210104
421830,NICHOLSON,FAYETTE,D,TOWNSHIP,260105
421831,NICHOLSON,WYOMING,D,BOROUGH,660107
421832,NICHOLSON,WYOMING,D,TOWNSHIP,660108
421833,NIPPENOSE,LYCOMING,D,TOWNSHIP,410212
421834,NORTHEAST BRADFORD S D,BRADFORD,E,SCHOOL DISTRICT,80300
421835,NOCKAMIXON,BUCKS,D,TOWNSHIP,91003
421836,NORRISTOWN,MONTGOMERY,D,BOROUGH,461002
421837,NORRISTOWN ASD,MONTGOMERY,E,SCHOOL DISTRICT,461000
421838,NORTH ABINGTON,LACKAWANNA,D,TOWNSHIP,350106
421839,NORTH ALLEGHENY S D,ALLEGHENY,E,SCHOOL DISTRICT,710700
421840,NORTH ANNVILLE,LEBANON,D,TOWNSHIP,380103
421841,NORTH APOLLO,ARMSTRONG,D,BOROUGH,30103
421842,NORTH BEAVER,LAWRENCE,D,TOWNSHIP,370305
421843,NORTH BELLE VERNON,WESTMORELAND,D,BOROUGH,650104
421844,NORTH BETHLEHEM,WASHINGTON,D,TOWNSHIP,630204
421845,NORTH BRADDOCK,ALLEGHENY,D,BOROUGH,721008
421846,NORTH BRANCH,WYOMING,D,TOWNSHIP,660207
421847,NORTH BUFFALO,ARMSTRONG,D,TOWNSHIP,30217
421848,NORTH CATASAUQUA,NORTHAMPTON,D,BOROUGH,390203
421849,NORTH CENTRE,COLUMBIA,D,TOWNSHIP,190403
421850,NORTH CHARLEROI,WASHINGTON,D,BOROUGH,630704
421851,NORTH CLARION CO S D,CLARION,E,SCHOOL DISTRICT,160500
421852,NORTH CODORUS,YORK,D,TOWNSHIP,671205
421853,NORTH CORNWALL,LEBANON,D,TOWNSHIP,380203
421854,NORTH COVENTRY,CHESTER,D,TOWNSHIP,150604
421855,NORTH EAST,ERIE,D,BOROUGH,251001
421856,NORTH EAST,ERIE,D,TOWNSHIP,251002
421857,NORTH EAST S D,ERIE,E,SCHOOL DISTRICT,251000
421858,NORTH FAYETTE,ALLEGHENY,D,TOWNSHIP,731802
421859,NORTH FRANKLIN,WASHINGTON,D,TOWNSHIP,631303
421860,NORTH HEIDELBERG,BERKS,D,TOWNSHIP,60403
421861,NORTH HILLS S D,ALLEGHENY,E,SCHOOL DISTRICT,710800
421862,NORTH HOPEWELL,YORK,D,TOWNSHIP,670804
421863,NORTH HUNTINGDON,WESTMORELAND,D,TOWNSHIP,651402
421864,NORTH IRWIN,WESTMORELAND,D,BOROUGH,651403
421865,NORTH LEBANON,LEBANON,D,TOWNSHIP,380204
421866,NORTH LONDONDERRY,LEBANON,D,TOWNSHIP,380601
421867,NORTH MAHONING,INDIANA,D,TOWNSHIP,330303
421868,NORTH MANHEIM,SCHUYLKILL,D,TOWNSHIP,540106
421869,NORTH MIDDLETON,CUMBERLAND,D,TOWNSHIP,210304
421870,NORTH NEWTON,CUMBERLAND,D,TOWNSHIP,210105
421871,NORTH PENN S D,MONTGOMERY,E,SCHOOL DISTRICT,461100
421872,NORTH POCONO S D,LACKAWANNA,E,SCHOOL DISTRICT,350600
421873,NORTH SCHUYLKILL S D,SCHUYLKILL,E,SCHOOL DISTRICT,540400
421874,NORTH SEWICKLEY,BEAVER,D,TOWNSHIP,41103
421875,NORTH SHENANGO,CRAWFORD,D,TOWNSHIP,200108
421876,NORTH STAR S D,SOMERSET,E,SCHOOL DISTRICT,560400
421877,NORTH STRABANE,WASHINGTON,D,TOWNSHIP,630603
421878,NORTH TOWANDA,BRADFORD,D,TOWNSHIP,80505
421879,NORTH UNION,SCHUYLKILL,D,TOWNSHIP,400516
421880,NORTH UNION,FAYETTE,D,TOWNSHIP,260502
421881,NORTH VERSAILLES,ALLEGHENY,D,TOWNSHIP,720102
421882,NORTH WALES,MONTGOMERY,D,BOROUGH,461106
421883,NORTH WHITEHALL,LEHIGH,D,TOWNSHIP,390601
421884,NORTH WOODBURY,BLAIR,D,TOWNSHIP,70504
421885,NORTH YORK,YORK,D,BOROUGH,670102
421886,NORTHAMPTON,SOMERSET,D,TOWNSHIP,560106
421887,NORTHAMPTON,BUCKS,D,TOWNSHIP,90603
421888,NORTHAMPTON,NORTHAMPTON,D,BOROUGH,480507
421889,NORTHAMPTON ASD,NORTHAMPTON,E,SCHOOL DISTRICT,480500
421890,NORTHEAST MADISON,PERRY,D,TOWNSHIP,500407
421891,NORTHEASTERN YORK CO S D,YORK,E,SCHOOL DISTRICT,670600
421892,NORTHERN CAMBRIA S D,CAMBRIA,E,SCHOOL DISTRICT,110800
421893,NORTHERN LEBANON S D,LEBANON,E,SCHOOL DISTRICT,380500
421894,NORTHERN LEHIGH S D,LEHIGH,E,SCHOOL DISTRICT,390400
421895,NORTHERN POTTER S D,POTTER,E,SCHOOL DISTRICT,530400
421896,NORTHERN TIOGA S D,TIOGA,E,SCHOOL DISTRICT,590100
421897,NORTHERN YORK CO S D,YORK,E,SCHOOL DISTRICT,670700
421898,NORTHGATE S D,ALLEGHENY,E,SCHOOL DISTRICT,710900
421899,NORTHMORELAND,WYOMING,D,TOWNSHIP,660208
421900,NORTHERN BEDFORD CO S D,BEDFORD,E,SCHOOL DISTRICT,50400
421901,NORTHUMBERLAND,NORTHUMBERLAND,D,BOROUGH,490501
421902,NORTHWEST ASD,LUZERNE,E,SCHOOL DISTRICT,400700
421903,NORTHWESTERN LEHIGH S D,LEHIGH,E,SCHOOL DISTRICT,390500
421904,NORTHWESTERN S D,ERIE,E,SCHOOL DISTRICT,251100
421905,NORWEGIAN,SCHUYLKILL,D,TOWNSHIP,540603
421906,NORWICH,MCKEAN,D,TOWNSHIP,420503
421907,NORWIN S D,WESTMORELAND,E,SCHOOL DISTRICT,651400
421908,NORWOOD,DELAWARE,D,BOROUGH,230502
421909,NOTTINGHAM,WASHINGTON,D,TOWNSHIP,631206
421910,NOXEN,WYOMING,D,TOWNSHIP,400606
421911,NOYES,CLINTON,D,TOWNSHIP,180122
421912,NUANGOLA,LUZERNE,D,BOROUGH,400104
421913,OAKDALE,ALLEGHENY,D,BOROUGH,731803
