User Code,BSI Code,Authority Name,Preferred,Authority Title,County ID
BSI00421207,421207,HYDETOWN,N,BOROUGH,CRAWFORD
BSI00421208,421208,HYNDMAN,N,BOROUGH,BEDFORD
BSI00421209,421209,INDEPENDENCE,N,TOWNSHIP,WASHINGTON
BSI00421210,421210,INDEPENDENCE,N,TOWNSHIP,BEAVER
BSI00421211,421211,INDIAN LAKE,N,BOROUGH,SOMERSET
BSI00421212,421212,INDIANA,N,BOROUGH,INDIANA
BSI00421213,421213,INDIANA,N,TOWNSHIP,ALLEGHENY
BSI00421214,421214,INDIANA ASD,N,SCHOOL DISTRICT,INDIANA
BSI00421215,421215,INDUSTRY,N,BOROUGH,BEAVER
BSI00421216,421216,INGRAM,N,BOROUGH,ALLEGHENY
BSI00421217,421217,INTERBORO S D,N,SCHOOL DISTRICT,DELAWARE
BSI00421218,421218,IROQUOIS S D,N,SCHOOL DISTRICT,ERIE
BSI00421219,421219,IRVONA,N,BOROUGH,CLEARFIELD
BSI00421220,421220,IRWIN,N,TOWNSHIP,VENANGO
BSI00421221,421221,IRWIN,N,BOROUGH,WESTMORELAND
BSI00421222,421222,IVYLAND,N,BOROUGH,BUCKS
BSI00421223,421223,JACKSON,N,TOWNSHIP,COLUMBIA
BSI00421224,421224,JACKSON,N,TOWNSHIP,SUSQUEHANNA
BSI00421225,421225,JACKSON,N,TOWNSHIP,CAMBRIA
BSI00421226,421226,JACKSON,N,TOWNSHIP,LEBANON
BSI00421227,421227,JACKSON,N,TOWNSHIP,DAUPHIN
BSI00421228,421228,JACKSON,N,TOWNSHIP,HUNTINGDON
BSI00421229,421229,JACKSON,N,TOWNSHIP,NORTHUMBERLAND
BSI00421230,421230,JACKSON,N,TOWNSHIP,LUZERNE
BSI00421231,421231,JACKSON,N,TOWNSHIP,MERCER
BSI00421232,421232,JACKSON,N,TOWNSHIP,MONROE
BSI00421233,421233,JACKSON,N,TOWNSHIP,TIOGA
BSI00421234,421234,JACKSON,N,TOWNSHIP,YORK
BSI00421235,421235,JACKSON,N,TOWNSHIP,LYCOMING
BSI00421236,421236,JACKSON,N,TOWNSHIP,SNYDER
BSI00421237,421237,JACKSON,N,TOWNSHIP,BUTLER
BSI00421238,421238,JACKSON,N,TOWNSHIP,PERRY
BSI00421239,421239,JACKSON,N,TOWNSHIP,GREENE
BSI00421240,421240,JACKSON,N,TOWNSHIP,VENANGO
BSI00421241,421241,JACKSON CENTER,N,BOROUGH,MERCER
BSI00421242,421242,JACKSONVILLE,N,BOROUGH,INDIANA
BSI00421243,421243,JACOBUS,N,BOROUGH,YORK
BSI00421244,421244,JAMESTOWN,N,BOROUGH,MERCER
BSI00421245,421245,JAMESTOWN ASD,N,SCHOOL DISTRICT,MERCER
BSI00421246,421246,JAY,N,TOWNSHIP,ELK
BSI00421247,421247,JEANNETTE HEMPFIELD,N,CITY,WESTMORELAND
BSI00421248,421248,JEANNETTE CSD,N,SCHOOL DISTRICT,WESTMORELAND
BSI00421249,421249,JEDDO,N,BOROUGH,LUZERNE
BSI00421250,421250,JEFFERSON,N,TOWNSHIP,WASHINGTON
BSI00421251,421251,JEFFERSON,N,TOWNSHIP,FAYETTE
BSI00421252,421252,JEFFERSON,N,BOROUGH,GREENE
BSI00421253,421253,JEFFERSON,N,TOWNSHIP,GREENE
BSI00421254,421254,JEFFERSON,N,TOWNSHIP,MERCER
BSI00421255,421255,JEFFERSON,N,TOWNSHIP,LACKAWANNA
BSI00421256,421256,JEFFERSON,N,BOROUGH,YORK
BSI00421257,421257,JEFFERSON,N,TOWNSHIP,SOMERSET
BSI00421258,421258,JEFFERSON,N,TOWNSHIP,BUTLER
BSI00421259,421259,JEFFERSON,N,TOWNSHIP,BERKS
BSI00421260,421260,JEFFERSON,N,TOWNSHIP,DAUPHIN
BSI00421261,421261,JEFFERSON HILLS,N,BOROUGH,ALLEGHENY
BSI00421262,421262,JEFFERSON-MORGAN S D,N,SCHOOL DISTRICT,GREENE
BSI00421263,421263,JENKINS,N,TOWNSHIP,LUZERNE
BSI00421264,421264,JENKINTOWN,N,BOROUGH,MONTGOMERY
BSI00421265,421265,JENKINTOWN S D,N,SCHOOL DISTRICT,MONTGOMERY
BSI00421266,421266,JENKS,N,TOWNSHIP,FOREST
BSI00421267,421267,JENNER,N,TOWNSHIP,SOMERSET
BSI00421268,421268,JENNERSTOWN,N,BOROUGH,SOMERSET
BSI00421269,421269,JERMYN,N,BOROUGH,LACKAWANNA
BSI00421270,421270,JERSEY SHORE,N,BOROUGH,LYCOMING
BSI00421271,421271,JERSEY SHORE ASD,N,SCHOOL DISTRICT,LYCOMING
BSI00421272,421272,JESSUP,N,TOWNSHIP,SUSQUEHANNA
BSI00421273,421273,JESSUP,N,BOROUGH,LACKAWANNA
BSI00421274,421274,JIM THORPE,N,BOROUGH,CARBON
BSI00421275,421275,JIM THORPE ASD,N,SCHOOL DISTRICT,CARBON
BSI00421276,421276,JOHNSONBURG,N,BOROUGH,ELK
BSI00421277,421277,JOHNSONBURG ASD,N,SCHOOL DISTRICT,ELK
BSI00421278,421278,JOHNSTOWN,N,CITY,CAMBRIA
BSI00421279,421279,JONES JOHNSONBURG,N,TOWNSHIP,ELK
BSI00421280,421280,JONESTOWN,N,BOROUGH,LEBANON
BSI00421281,421281,JORDAN,N,TOWNSHIP,LYCOMING
BSI00421282,421282,JORDAN,N,TOWNSHIP,NORTHUMBERLAND
BSI00421283,421283,JORDAN,N,TOWNSHIP,CLEARFIELD
BSI00421284,421284,JUNIATA,N,TOWNSHIP,BEDFORD
BSI00421285,421285,JUNIATA,N,TOWNSHIP,HUNTINGDON
BSI00421286,421286,JUNIATA,N,TOWNSHIP,BLAIR
BSI00421287,421287,JUNIATA,N,TOWNSHIP,PERRY
BSI00421288,421288,JUNIATA COUNTY S D,N,SCHOOL DISTRICT,JUNIATA
BSI00421289,421289,JUNIATA TERRACE,N,BOROUGH,MIFFLIN
BSI00421290,421290,JUNIATA VALLEY S D,N,SCHOOL DISTRICT,HUNTINGDON
BSI00421291,421291,KANE,N,BOROUGH,MCKEAN
BSI00421292,421292,KANE ASD,N,SCHOOL DISTRICT,MCKEAN
BSI00421293,421293,KARNS CITY,N,BOROUGH,BUTLER
BSI00421294,421294,KARNS CITY ASD,N,SCHOOL DISTRICT,BUTLER
BSI00421295,421295,KARTHAUS,N,TOWNSHIP,CLEARFIELD
BSI00421296,421296,KEATING,N,TOWNSHIP,POTTER
BSI00421297,421297,KEATING,N,TOWNSHIP,MCKEAN
BSI00421298,421298,KELLY,N,TOWNSHIP,UNION
BSI00421299,421299,KENHORST,N,BOROUGH,BERKS
BSI00421300,421300,KENNEDY,N,TOWNSHIP,ALLEGHENY
BSI00421301,421301,KENNETT,N,TOWNSHIP,CHESTER
BSI00421302,421302,KENNETT CONSOLIDATED S D,N,SCHOOL DISTRICT,CHESTER
BSI00421303,421303,KENNETT SQUARE,N,BOROUGH,CHESTER
BSI00421304,421304,KEYSTONE CENTRAL S D,N,SCHOOL DISTRICT,CLINTON
BSI00421305,421305,KEYSTONE OAKS S D,N,SCHOOL DISTRICT,ALLEGHENY
BSI00421306,421306,KEYSTONE S D,N,SCHOOL DISTRICT,CLARION
BSI00421307,421307,KIDDER JIM THORPE,N,TOWNSHIP,CARBON
BSI00421308,421308,KILBUCK,N,TOWNSHIP,ALLEGHENY
BSI00421309,421309,KIMMEL,N,TOWNSHIP,BEDFORD
BSI00421310,421310,KING,N,TOWNSHIP,BEDFORD
BSI00421311,421311,KINGSLEY,N,TOWNSHIP,FOREST
BSI00421312,421312,KINGSTON,N,TOWNSHIP,LUZERNE
BSI00421313,421313,KINGSTON,N,BOROUGH,LUZERNE
BSI00421314,421314,KISKI ASD,N,SCHOOL DISTRICT,WESTMORELAND
BSI00421315,421315,KISKIMINETAS,N,TOWNSHIP,ARMSTRONG
BSI00421316,421316,KISTLER,N,BOROUGH,MIFFLIN
BSI00421317,421317,KITTANNING,N,BOROUGH,ARMSTRONG
BSI00421318,421318,KITTANNING,N,TOWNSHIP,ARMSTRONG
BSI00421319,421319,KLINE,N,TOWNSHIP,SCHUYLKILL
BSI00421320,421320,KNOX,N,TOWNSHIP,JEFFERSON
BSI00421321,421321,KNOX,N,TOWNSHIP,CLEARFIELD
BSI00421322,421322,KNOX,N,BOROUGH,CLARION
BSI00421323,421323,KNOX,N,TOWNSHIP,CLARION
BSI00421324,421324,KNOXVILLE,N,BOROUGH,TIOGA
BSI00421325,421325,KOPPEL,N,BOROUGH,BEAVER
BSI00421326,421326,KULPMONT,N,BOROUGH,NORTHUMBERLAND
BSI00421327,421327,KUTZTOWN,N,BOROUGH,BERKS
BSI00421328,421328,KUTZTOWN ASD,N,SCHOOL DISTRICT,BERKS
BSI00421329,421329,LACEYVILLE,N,BOROUGH,WYOMING
BSI00421330,421330,LACK,N,TOWNSHIP,JUNIATA
BSI00421331,421331,LACKAWANNA TRAIL S D,N,SCHOOL DISTRICT,WYOMING
BSI00421332,421332,LACKAWANNOCK,N,TOWNSHIP,MERCER
BSI00421333,421333,LACKAWAXEN,N,TOWNSHIP,PIKE
BSI00421334,421334,LAFAYETTE,N,TOWNSHIP,MCKEAN
BSI00421335,421335,LAFLIN,N,BOROUGH,LUZERNE
BSI00421336,421336,LAKE,N,TOWNSHIP,LUZERNE
BSI00421337,421337,LAKE,N,TOWNSHIP,MERCER
BSI00421338,421338,LAKE,N,TOWNSHIP,WAYNE
BSI00421339,421339,LAKE CITY,N,BOROUGH,ERIE
BSI00421340,421340,LAKE-LEHMAN S D,N,SCHOOL DISTRICT,LUZERNE
BSI00421341,421341,LAKELAND S D,N,SCHOOL DISTRICT,LACKAWANNA
BSI00421342,421342,LAKEVIEW S D,N,SCHOOL DISTRICT,MERCER
BSI00421343,421343,LAMAR,N,TOWNSHIP,CLINTON
BSI00421344,421344,LAMPETER-STRASBURG S D,N,SCHOOL DISTRICT,LANCASTER
BSI00421345,421345,LANCASTER,N,CITY,LANCASTER
BSI00421346,421346,LANCASTER,N,TOWNSHIP,LANCASTER
BSI00421347,421347,LANCASTER,N,TOWNSHIP,BUTLER
BSI00421348,421348,LANCASTER S D,N,SCHOOL DISTRICT,LANCASTER
BSI00421349,421349,LANDINGVILLE,N,BOROUGH,SCHUYLKILL
BSI00421350,421350,LANDISBURG,N,BOROUGH,PERRY
BSI00421351,421351,LANESBORO,N,BOROUGH,SUSQUEHANNA
BSI00421352,421352,LANGHORNE,N,BOROUGH,BUCKS
BSI00421353,421353,LANGHORNE MANOR,N,BOROUGH,BUCKS
BSI00421354,421354,LANSDALE,N,BOROUGH,MONTGOMERY
BSI00421355,421355,LANSDOWNE,N,BOROUGH,DELAWARE
BSI00421356,421356,LANSFORD,N,BOROUGH,CARBON
BSI00421357,421357,LAPLUME,N,TOWNSHIP,LACKAWANNA
BSI00421358,421358,LAPORTE,N,BOROUGH,SULLIVAN
BSI00421359,421359,LAPORTE,N,TOWNSHIP,SULLIVAN
BSI00421360,421360,LARIMER,N,TOWNSHIP,SOMERSET
BSI00421361,421361,LARKSVILLE,N,BOROUGH,LUZERNE
BSI00421362,421362,LATHROP,N,TOWNSHIP,SUSQUEHANNA
BSI00421363,421363,LATIMORE,N,TOWNSHIP,ADAMS
BSI00421364,421364,LATROBE,N,BOROUGH,WESTMORELAND
BSI00421365,421365,LAUREL HIGHLANDS S D,N,SCHOOL DISTRICT,FAYETTE
BSI00421366,421366,LAUREL MOUNTAIN,N,BOROUGH,WESTMORELAND
BSI00421367,421367,LAUREL RUN,N,BOROUGH,LUZERNE
BSI00421368,421368,LAUREL S D,N,SCHOOL DISTRICT,LAWRENCE
BSI00421369,421369,LAURELDALE,N,BOROUGH,BERKS
BSI00421370,421370,LAUSANNE,N,TOWNSHIP,CARBON
BSI00421371,421371,LAWRENCE,N,TOWNSHIP,CLEARFIELD
BSI00421372,421372,LAWRENCE,N,TOWNSHIP,TIOGA
BSI00421373,421373,LAWRENCE PARK,N,TOWNSHIP,ERIE
BSI00421374,421374,LAWRENCEVILLE,N,BOROUGH,TIOGA
BSI00421375,421375,LE BOEUF,N,TOWNSHIP,ERIE
BSI00421376,421376,LEACOCK,N,TOWNSHIP,LANCASTER
BSI00421377,421377,LEBANON,N,CITY,LEBANON
BSI00421378,421378,LEBANON,N,TOWNSHIP,WAYNE
BSI00421379,421379,LEBANON S D,N,SCHOOL DISTRICT,LEBANON
BSI00421380,421380,LEECHBURG,N,BOROUGH,ARMSTRONG
BSI00421381,421381,LEECHBURG ASD,N,SCHOOL DISTRICT,ARMSTRONG
BSI00421382,421382,LEESPORT,N,BOROUGH,BERKS
BSI00421383,421383,LEET,N,TOWNSHIP,ALLEGHENY
BSI00421384,421384,LEETSDALE,N,BOROUGH,ALLEGHENY
BSI00421385,421385,LEHIGH,N,TOWNSHIP,NORTHAMPTON
BSI00421386,421386,LEHIGH,N,TOWNSHIP,LACKAWANNA
BSI00421387,421387,LEHIGH,N,TOWNSHIP,WAYNE
BSI00421388,421388,LEHIGH,N,TOWNSHIP,CARBON
BSI00421389,421389,LEHIGHTON,N,BOROUGH,CARBON
BSI00421390,421390,LEHIGHTON ASD,N,SCHOOL DISTRICT,CARBON
BSI00421391,421391,LEHMAN,N,TOWNSHIP,PIKE
BSI00421392,421392,LEHMAN,N,TOWNSHIP,LUZERNE
BSI00421393,421393,LEIDY,N,TOWNSHIP,CLINTON
BSI00421394,421394,LEMON,N,TOWNSHIP,WYOMING
BSI00421395,421395,LEMOYNE,N,BOROUGH,CUMBERLAND
BSI00421396,421396,LENHARTSVILLE,N,BOROUGH,BERKS
BSI00421397,421397,LENOX,N,TOWNSHIP,SUSQUEHANNA
BSI00421398,421398,LERAYSVILLE,N,BOROUGH,BRADFORD
BSI00421399,421399,LEROY,N,TOWNSHIP,BRADFORD
BSI00421400,421400,LETTERKENNY,N,TOWNSHIP,FRANKLIN
BSI00421401,421401,LEWIS,N,TOWNSHIP,UNION
BSI00421402,421402,LEWIS,N,TOWNSHIP,LYCOMING
BSI00421403,421403,LEWIS,N,TOWNSHIP,NORTHUMBERLAND
BSI00421404,421404,LEWIS RUN,N,BOROUGH,MCKEAN
BSI00421405,421405,LEWISBERRY,N,BOROUGH,YORK
BSI00421406,421406,LEWISBURG,N,BOROUGH,UNION
BSI00421407,421407,LEWISBURG ASD,N,SCHOOL DISTRICT,UNION
BSI00421408,421408,LEWISTOWN,N,BOROUGH,MIFFLIN
BSI00421409,421409,LIBERTY,N,TOWNSHIP,MONTOUR
BSI00421410,421410,LIBERTY,N,TOWNSHIP,MERCER
BSI00421411,421411,LIBERTY,N,TOWNSHIP,ADAMS
BSI00421412,421412,LIBERTY,N,TOWNSHIP,CENTRE
BSI00421413,421413,LIBERTY,N,TOWNSHIP,SUSQUEHANNA
BSI00421414,421414,LIBERTY,N,TOWNSHIP,MCKEAN
BSI00421415,421415,LIBERTY,N,BOROUGH,TIOGA
BSI00421416,421416,LIBERTY,N,TOWNSHIP,TIOGA
BSI00421417,421417,LIBERTY,N,TOWNSHIP,BEDFORD
BSI00421418,421418,LIBERTY,N,BOROUGH,ALLEGHENY
BSI00421419,421419,LICKING,N,TOWNSHIP,CLARION
BSI00421420,421420,LICKING CREEK,N,TOWNSHIP,FULTON
BSI00421421,421421,LIGONIER,N,BOROUGH,WESTMORELAND
BSI00421422,421422,LIGONIER,N,TOWNSHIP,WESTMORELAND
BSI00421423,421423,LIGONIER VALLEY S D,N,SCHOOL DISTRICT,WESTMORELAND
BSI00421424,421424,LILLY,N,BOROUGH,CAMBRIA
BSI00421425,421425,LIMERICK,N,TOWNSHIP,MONTGOMERY
BSI00421426,421426,LIMESTONE,N,TOWNSHIP,CLARION
BSI00421427,421427,LIMESTONE,N,TOWNSHIP,LYCOMING
BSI00421428,421428,LIMESTONE,N,TOWNSHIP,UNION
BSI00421429,421429,LIMESTONE,N,TOWNSHIP,MONTOUR
BSI00421430,421430,LIMESTONE,N,TOWNSHIP,WARREN
BSI00421431,421431,LINCOLN,N,TOWNSHIP,BEDFORD
BSI00421432,421432,LINCOLN,N,TOWNSHIP,HUNTINGDON
BSI00421433,421433,LINCOLN,N,TOWNSHIP,SOMERSET
BSI00421434,421434,LINCOLN,N,BOROUGH,ALLEGHENY
BSI00421435,421435,LINE MOUNTAIN S D,N,SCHOOL DISTRICT,NORTHUMBERLAND
BSI00421436,421436,LINESVILLE,N,BOROUGH,CRAWFORD
BSI00421437,421437,LITCHFIELD,N,TOWNSHIP,BRADFORD
BSI00421438,421438,LITITZ,N,BOROUGH,LANCASTER
BSI00421439,421439,LITTLE BEAVER,N,TOWNSHIP,LAWRENCE
BSI00421440,421440,LITTLE BRITAIN,N,TOWNSHIP,LANCASTER
BSI00421441,421441,LITTLE MAHANOY,N,TOWNSHIP,NORTHUMBERLAND
BSI00421442,421442,LITTLE MEADOWS,N,BOROUGH,SUSQUEHANNA
BSI00421443,421443,LITTLESTOWN,N,BOROUGH,ADAMS
BSI00421444,421444,LITTLESTOWN ASD,N,SCHOOL DISTRICT,ADAMS
BSI00421445,421445,LIVERPOOL,N,BOROUGH,PERRY
BSI00421446,421446,LIVERPOOL,N,TOWNSHIP,PERRY
BSI00421447,421447,LOCK HAVEN,N,CITY,CLINTON
BSI00421448,421448,LOCUST,N,TOWNSHIP,COLUMBIA
BSI00421449,421449,LOGAN,N,TOWNSHIP,BLAIR
BSI00421450,421450,LOGAN,N,TOWNSHIP,HUNTINGDON
BSI00421451,421451,LOGAN,N,TOWNSHIP,CLINTON
BSI00421452,421452,LOGANTON,N,BOROUGH,CLINTON
BSI00421453,421453,LOGANVILLE,N,BOROUGH,YORK
BSI00421454,421454,LONDON BRITAIN,N,TOWNSHIP,CHESTER
BSI00421455,421455,LONDON GROVE,N,TOWNSHIP,CHESTER
BSI00421456,421456,LONDONDERRY,N,TOWNSHIP,BEDFORD
BSI00421457,421457,LONDONDERRY,N,TOWNSHIP,DAUPHIN
BSI00421458,421458,LONDONDERRY,N,TOWNSHIP,CHESTER
BSI00421459,421459,LONG BRANCH,N,BOROUGH,WASHINGTON
BSI00421460,421460,LONGSWAMP,N,TOWNSHIP,BERKS
BSI00421461,421461,LORAIN,N,BOROUGH,CAMBRIA
BSI00421462,421462,LORETTO,N,BOROUGH,CAMBRIA
BSI00421463,421463,LOWER ALLEN WEST SHORE,N,TOWNSHIP,CUMBERLAND
BSI00421464,421464,LOWER ALSACE,N,TOWNSHIP,BERKS
BSI00421465,421465,LOWER AUGUSTA,N,TOWNSHIP,NORTHUMBERLAND
BSI00421466,421466,LOWER BURRELL,N,CITY,WESTMORELAND
BSI00421467,421467,LOWER CHANCEFORD,N,TOWNSHIP,YORK
BSI00421468,421468,LOWER CHICHESTER,N,TOWNSHIP,DELAWARE
BSI00421469,421469,LOWER DAUPHIN S D,N,SCHOOL DISTRICT,DAUPHIN
BSI00421470,421470,LOWER FRANKFORD,N,TOWNSHIP,CUMBERLAND
BSI00421471,421471,LOWER FREDERICK,N,TOWNSHIP,MONTGOMERY
BSI00421472,421472,LOWER GWYNEDD,N,TOWNSHIP,MONTGOMERY
BSI00421473,421473,LOWER HEIDELBERG,N,TOWNSHIP,BERKS
BSI00421474,421474,LOWER MACUNGIE,N,TOWNSHIP,LEHIGH
BSI00421475,421475,LOWER MAHANOY,N,TOWNSHIP,NORTHUMBERLAND
BSI00421476,421476,LOWER MAKEFIELD,N,TOWNSHIP,BUCKS
BSI00421477,421477,LOWER MERION,N,TOWNSHIP,MONTGOMERY
BSI00421478,421478,LOWER MERION S D,N,SCHOOL DISTRICT,MONTGOMERY
BSI00421479,421479,LOWER MIFFLIN,N,TOWNSHIP,CUMBERLAND
BSI00421480,421480,LOWER MILFORD,N,TOWNSHIP,LEHIGH
BSI00421481,421481,LOWER MORELAND,N,TOWNSHIP,MONTGOMERY
BSI00421482,421482,LOWER MORELAND TWP S D,N,SCHOOL DISTRICT,MONTGOMERY
BSI00421483,421483,LOWER MOUNT BETHEL BANGOR,N,TOWNSHIP,NORTHAMPTON
BSI00421484,421484,LOWER NAZARETH,N,TOWNSHIP,NORTHAMPTON
BSI00421485,421485,LOWER OXFORD,N,TOWNSHIP,CHESTER
BSI00421486,421486,LOWER PAXTON,N,TOWNSHIP,DAUPHIN
BSI00421487,421487,LOWER POTTSGROVE,N,TOWNSHIP,MONTGOMERY
BSI00421488,421488,LOWER PROVIDENCE,N,TOWNSHIP,MONTGOMERY
BSI00421489,421489,LOWER SALFORD,N,TOWNSHIP,MONTGOMERY
BSI00421490,421490,LOWER SAUCON,N,TOWNSHIP,NORTHAMPTON
BSI00421491,421491,LOWER SOUTHAMPTON,N,TOWNSHIP,BUCKS
BSI00421492,421492,LOWER SWATARA,N,TOWNSHIP,DAUPHIN
BSI00421493,421493,LOWER TOWAMENSING,N,TOWNSHIP,CARBON
BSI00421494,421494,LOWER TURKEYFOOT,N,TOWNSHIP,SOMERSET
BSI00421495,421495,LOWER TYRONE,N,TOWNSHIP,FAYETTE
BSI00421496,421496,LOWER WINDSOR,N,TOWNSHIP,YORK
BSI00421497,421497,LOWER YODER,N,TOWNSHIP,CAMBRIA
BSI00421498,421498,LOWHILL,N,TOWNSHIP,LEHIGH
BSI00421499,421499,LOYALHANNA,N,TOWNSHIP,WESTMORELAND
BSI00421500,421500,LOYALSOCK,N,TOWNSHIP,LYCOMING
BSI00421501,421501,LOYALSOCK TWP S D,N,SCHOOL DISTRICT,LYCOMING
BSI00421502,421502,LUMBER,N,TOWNSHIP,CAMERON
BSI00421503,421503,LUMBER CITY,N,BOROUGH,CLEARFIELD
BSI00421504,421504,LURGAN,N,TOWNSHIP,FRANKLIN
BSI00421505,421505,LUZERNE,N,TOWNSHIP,FAYETTE
BSI00421506,421506,LUZERNE,N,BOROUGH,LUZERNE
BSI00421507,421507,LYCOMING,N,TOWNSHIP,LYCOMING
BSI00421508,421508,LYKENS,N,BOROUGH,DAUPHIN
BSI00421509,421509,LYKENS,N,TOWNSHIP,DAUPHIN
BSI00421510,421510,LYNN,N,TOWNSHIP,LEHIGH
BSI00421511,421511,LYONS,N,BOROUGH,BERKS
BSI00421512,421512,MACUNGIE,N,BOROUGH,LEHIGH
BSI00421513,421513,MADISON,N,TOWNSHIP,COLUMBIA
BSI00421514,421514,MADISON,N,TOWNSHIP,LACKAWANNA
BSI00421515,421515,MADISON,N,TOWNSHIP,ARMSTRONG
BSI00421516,421516,MADISON,N,BOROUGH,WESTMORELAND
BSI00421517,421517,MADISON,N,TOWNSHIP,CLARION
BSI00421518,421518,MAHAFFEY,N,BOROUGH,CLEARFIELD
BSI00421519,421519,MAHANOY,N,TOWNSHIP,SCHUYLKILL
BSI00421520,421520,MAHANOY ASD,N,SCHOOL DISTRICT,SCHUYLKILL
BSI00421521,421521,MAHANOY CITY,N,BOROUGH,SCHUYLKILL
BSI00421522,421522,MAHONING,N,TOWNSHIP,MONTOUR
BSI00421523,421523,MAHONING MOHAWK,N,TOWNSHIP,LAWRENCE
BSI00421524,421524,MAHONING,N,TOWNSHIP,CARBON
BSI00421525,421525,MAHONING,N,TOWNSHIP,ARMSTRONG
BSI00421526,421526,MAIDENCREEK,N,TOWNSHIP,BERKS
BSI00421527,421527,MAIN,N,TOWNSHIP,COLUMBIA
BSI00421528,421528,MALVERN,N,BOROUGH,CHESTER
BSI00421529,421529,MANCHESTER,N,TOWNSHIP,YORK
BSI00421530,421530,MANCHESTER,N,BOROUGH,YORK
BSI00421531,421531,MANCHESTER,N,TOWNSHIP,WAYNE
BSI00421532,421532,MANHEIM,N,BOROUGH,LANCASTER
BSI00421533,421533,MANHEIM,N,TOWNSHIP,LANCASTER
BSI00421534,421534,MANHEIM,N,TOWNSHIP,YORK
BSI00421535,421535,MANHEIM CENTRAL S D,N,SCHOOL DISTRICT,LANCASTER
BSI00421536,421536,MANHEIM TWP S D,N,SCHOOL DISTRICT,LANCASTER
BSI00421537,421537,MANN,N,TOWNSHIP,BEDFORD
BSI00421538,421538,MANNS CHOICE,N,BOROUGH,BEDFORD
BSI00421539,421539,MANOR,N,TOWNSHIP,ARMSTRONG
BSI00421540,421540,MANOR HEMPFIELD,N,BOROUGH,WESTMORELAND
BSI00421541,421541,MANOR,N,TOWNSHIP,LANCASTER
BSI00421542,421542,MANORVILLE,N,BOROUGH,ARMSTRONG
BSI00421543,421543,MANSFIELD,N,BOROUGH,TIOGA
BSI00421544,421544,MAPLETON,N,BOROUGH,HUNTINGDON
BSI00421545,421545,MARCUS HOOK,N,BOROUGH,DELAWARE
BSI00421546,421546,MARIANNA,N,BOROUGH,WASHINGTON
BSI00421547,421547,MARIETTA,N,BOROUGH,LANCASTER
BSI00421548,421548,MARION,N,TOWNSHIP,BERKS
BSI00421549,421549,MARION,N,TOWNSHIP,CENTRE
BSI00421550,421550,MARION,N,TOWNSHIP,BUTLER
BSI00421551,421551,MARION,N,TOWNSHIP,BEAVER
BSI00421552,421552,MARION CENTER,N,BOROUGH,INDIANA
BSI00421553,421553,MARION CENTER ASD,N,SCHOOL DISTRICT,INDIANA
BSI00421554,421554,MARION HEIGHTS,N,BOROUGH,NORTHUMBERLAND
BSI00421555,421555,MARKLESBURG,N,BOROUGH,HUNTINGDON
BSI00421556,421556,MARKLEYSBURG,N,BOROUGH,FAYETTE
BSI00421557,421557,MARLBOROUGH,N,TOWNSHIP,MONTGOMERY
BSI00421558,421558,MARPLE,N,TOWNSHIP,DELAWARE
BSI00421559,421559,MARPLE NEWTOWN S D,N,SCHOOL DISTRICT,DELAWARE
BSI00421560,421560,MARS,N,BOROUGH,BUTLER
BSI00421561,421561,MARS ASD,N,SCHOOL DISTRICT,BUTLER
BSI00421562,421562,MARSHALL,N,TOWNSHIP,ALLEGHENY
BSI00421563,421563,MARTIC,N,TOWNSHIP,LANCASTER
BSI00421564,421564,MARTINSBURG,N,BOROUGH,BLAIR
BSI00421565,421565,MARYSVILLE,N,BOROUGH,PERRY
BSI00421566,421566,MASONTOWN,N,BOROUGH,FAYETTE
BSI00421567,421567,MATAMORAS,N,BOROUGH,PIKE
BSI00421568,421568,MAXATAWNY,N,TOWNSHIP,BERKS
BSI00421569,421569,MAYBERRY,N,TOWNSHIP,MONTOUR
BSI00421570,421570,MAYFIELD,N,BOROUGH,LACKAWANNA
BSI00421571,421571,MCADOO,N,BOROUGH,SCHUYLKILL
BSI00421572,421572,MCCALMONT,N,TOWNSHIP,JEFFERSON
BSI00421573,421573,MCCANDLESS,N,TOWNSHIP,ALLEGHENY
BSI00421574,421574,MCCLURE,N,BOROUGH,SNYDER
BSI00421575,421575,MCCONNELLSBURG,N,BOROUGH,FULTON
BSI00421576,421576,MCDONALD,N,BOROUGH,ALLEGHENY
BSI00421577,421577,MCDONALD,N,BOROUGH,WASHINGTON
BSI00421578,421578,MCEWENSVILLE,N,BOROUGH,NORTHUMBERLAND
BSI00421579,421579,MCGUFFEY S D,N,SCHOOL DISTRICT,WASHINGTON
BSI00421580,421580,MCHENRY,N,TOWNSHIP,LYCOMING
BSI00421581,421581,MCINTYRE,N,TOWNSHIP,LYCOMING
BSI00421582,421582,MCKEAN,N,BOROUGH,ERIE
BSI00421583,421583,MCKEAN,N,TOWNSHIP,ERIE
BSI00421584,421584,MCKEES ROCKS,N,BOROUGH,ALLEGHENY
BSI00421585,421585,MCKEESPORT,N,CITY,ALLEGHENY
BSI00421586,421586,MCKEESPORT ASD,N,SCHOOL DISTRICT,ALLEGHENY
BSI00421587,421587,MCNETT,N,TOWNSHIP,LYCOMING
BSI00421588,421588,MCSHERRYSTOWN,N,BOROUGH,ADAMS
BSI00421589,421589,MCVEYTOWN,N,BOROUGH,MIFFLIN
BSI00421590,421590,MEAD,N,TOWNSHIP,WARREN
BSI00421591,421591,MEADVILLE,N,CITY,CRAWFORD
